name,address,city,zip,address,latitude,longitude,phone,date,Frequency,Day of Week,Morning Opening Hour,Morning Closing Hour,Afternoon Opening Hour,Afternoon Closing Hour 1,Comments 1,Afternoon Closing Hour 2,Comments 2
Food Net-Florence Firestone Center,7807 S. Compton Avenue,Los Angeles,90001,"7807 S. Compton Avenue, Los Angeles, CA 90001",33.9677438,-118.2480784,323.586.6502,,2nd,Tuesday,9:00:00 AM,,,1:00:00 PM,,3:30:00 PM,
Food Net-Los Nietos Service Center,11640 W. Slauson Avenue,Whittier,90606,"11640 W. Slauson Avenue, Whittier, CA 90606",33.9643446,-118.0676089,562.699.9898,,,Thursday,11:00:00 AM,,,2:00:00 PM,,,
Food Net-Los Nietos Service Center,11640 W. Slauson Avenue,Whittier,90606,"11640 W. Slauson Avenue, Whittier, CA 90606",33.9643446,-118.0676089,562.699.9898,,,Friday,9:00:00 AM,1:30:00 PM,2:30:00 PM,4:00:00 PM,,,
Food Net-Willowbrook Senior Center,12915 Jarvis Avenue,Los Angeles,90061,"12915 Jarvis Avenue, Los Angeles, CA 90061",33.9150672,-118.2722211,310.217.5650,,2nd & 4th,Wednesday,10:00:00 AM,,,12:00:00 PM,,4:00:00 PM,
Food Net-Santa Clarita Service Center,24271 Main Street,Newhall,91321,"24271 Main Street, Newhall, CA 91321",34.3783287,-118.5278635,661-254-0070,,,Monday,9:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Santa Clarita Service Center,24271 Main Street,Newhall,91321,"24271 Main Street, Newhall, CA 91321",34.3783287,-118.5278635,661-254-0070,,,Tuesday,9:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Santa Clarita Service Center,24271 Main Street,Newhall,91321,"24271 Main Street, Newhall, CA 91321",34.3783287,-118.5278635,661-254-0070,,,Wednesday,9:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Santa Clarita Service Center,24271 Main Street,Newhall,91321,"24271 Main Street, Newhall, CA 91321",34.3783287,-118.5278635,661-254-0070,,,Thursday,9:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-Santa Clarita Service Center,24271 Main Street,Newhall,91321,"24271 Main Street, Newhall, CA 91321",34.3783287,-118.5278635,661-254-0070,,,Friday,9:00:00 AM,,,4:00:00 PM,,4:00:00 PM,
Food Net-San Pedro Service Center,769 W. Third Street,San Pedro,90731,"769 W. Third Street, San Pedro, CA 90731",33.7412554,-118.2938035,310-519-6091,,,Tuesday,,,2:00:00 PM,4:30:00 PM,,4:00:00 PM,
Food Net-San Pedro Service Center,769 W. Third Street,San Pedro,90731,"769 W. Third Street, San Pedro, CA 90731",33.7412554,-118.2938035,310-519-6091,,,Wednesday,,,2:00:00 PM,4:30:00 PM,,4:00:00 PM,
Food Net-San Pedro Service Center,769 W. Third Street,San Pedro,90731,"769 W. Third Street, San Pedro, CA 90731",33.7412554,-118.2938035,310-519-6091,,,Thursday,,,2:00:00 PM,4:30:00 PM,,4:00:00 PM,
Food Net-San Pedro Service Center,769 W. Third Street,San Pedro,90731,"769 W. Third Street, San Pedro, CA 90731",33.7412554,-118.2938035,310-519-6091,,,Friday,,,2:00:00 PM,4:30:00 PM,,4:00:00 PM,
Prince of Peace/Family Rescue,22103 Van Owen Street,Canoga Park,91303,"22103 Van Owen Street, Canoga Park, CA 91303",34.1940441,-118.608529,818.887.9386,,,Monday,9:00:00 AM,,,1:00:00 PM,,4:00:00 PM,
Prince of Peace/Family Rescue,22103 Van Owen Street,Canoga Park,91303,"22103 Van Owen Street, Canoga Park, CA 91303",34.1940441,-118.608529,818.887.9386,,,Tuesday,9:00:00 AM,,,1:00:00 PM,,1:00:00 PM,
Prince of Peace/Family Rescue,22103 Van Owen Street,Canoga Park,91303,"22103 Van Owen Street, Canoga Park, CA 91303",34.1940441,-118.608529,818.887.9386,,,Wednesday,9:00:00 AM,,,1:00:00 PM,,2:00:00 PM,
Prince of Peace/Family Rescue,22103 Van Owen Street,Canoga Park,91303,"22103 Van Owen Street, Canoga Park, CA 91303",34.1940441,-118.608529,818.887.9386,,,Thursday,9:00:00 AM,,,1:00:00 PM,,4:00:00 PM,
Prince of Peace/Family Rescue,22103 Van Owen Street,Canoga Park,91303,"22103 Van Owen Street, Canoga Park, CA 91303",34.1940441,-118.608529,818.887.9386,,,Friday,9:00:00 AM,,,1:00:00 PM,,12:00:00 PM,
WSFB- St. Gerard's Social Services,4439 Inglewood Boulevard,Los Angeles,90066,"4439 Inglewood Boulevard, Los Angeles, CA 90066",33.9952899,-118.4191511,310.390.5034,,,Tuesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,4:00:00 PM,
WSFB- St. Gerard's Social Services,4439 Inglewood Boulevard,Los Angeles,90066,"4439 Inglewood Boulevard, Los Angeles, CA 90066",33.9952899,-118.4191511,310.390.5034,,,Thursday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,4:00:00 PM,
WSFB-St. Anne's Social Service,2013 Colorado Avenue,Santa Monica,90404,"2013 Colorado Avenue, Santa Monica, CA 90404",34.0266996,-118.4766044,310.829.4411,,,Wednesday,,,4:00:00 PM,5:30:00 PM,,4:00:00 PM,
WSFB- St. Joseph's Center,204 Hampton Drive,Venice,90291,"204 Hampton Drive, Venice, CA 90291",33.9980511,-118.4779499,310.396.6468,,,Monday,10:00:00 AM,,,12:00:00 PM,,4:00:00 PM,
WSFB- St. Joseph's Center,204 Hampton Drive,Venice,90291,"204 Hampton Drive, Venice, CA 90291",33.9980511,-118.4779499,310.396.6468,,,Tuesday,,,1:00:00 PM,3:00:00 PM,,4:00:00 PM,
WSFB- St. Joseph's Center,204 Hampton Drive,Venice,90291,"204 Hampton Drive, Venice, CA 90291",33.9980511,-118.4779499,310.396.6468,,,Wednesday,10:00:00 AM,,,12:00:00 PM,,4:30:00 PM,
WSFB- St. Joseph's Center,204 Hampton Drive,Venice,90291,"204 Hampton Drive, Venice, CA 90291",33.9980511,-118.4779499,310.396.6468,,,Thursday,10:00:00 AM,,,12:00:00 PM,,4:30:00 PM,
WSFB- St. Joseph's Center,204 Hampton Drive,Venice,90291,"204 Hampton Drive, Venice, CA 90291",33.9980511,-118.4779499,310.396.6468,,,Friday,,,1:00:00 PM,3:00:00 PM,,4:30:00 PM,
WSFB- St. Augustine SAVES,3820 Jasmine Avenue,Culver City,90232,"3820 Jasmine Avenue, Culver City, CA 90232",34.0212852,-118.4007884,310.838.2702,,,Monday,9:00:00 AM,11:45:00 AM,,,,4:30:00 PM,
WSFB- St. Augustine SAVES,3820 Jasmine Avenue,Culver City,90232,"3820 Jasmine Avenue, Culver City, CA 90232",34.0212852,-118.4007884,310.838.2702,,,Wednesday,9:00:00 AM,11:45:00 AM,,,,1:00:00 PM,
WSFB- St. Augustine SAVES,3820 Jasmine Avenue,Culver City,90232,"3820 Jasmine Avenue, Culver City, CA 90232",34.0212852,-118.4007884,310.838.2702,,,Friday,9:00:00 AM,11:45:00 AM,,,,1:00:00 PM,
WSFB- Ocean Park Community Ctr,503 Olympic Boulevard,Santa Monica,90401,"503 Olympic Boulevard, Santa Monica, CA 90401",34.0135455,-118.4890914,310.450.4050,,,Tuesday,,,1:00:00 PM,2:30:00 PM,,1:00:00 PM,
M.E.N.D./Our Lady of Peace Catholic Church,15444 Nordhoff Street,North Hills,91343,"15444 Nordhoff Street, North Hills, CA 91343",34.235161,-118.468996,818-894-1176,,2nd & 4th,Friday,9:00:00 AM,,,12:00:00 PM,,1:00:00 PM,
M.E.N.D./St. Didacus Church,14337 Astoria Street,Sylmar,91342,"14337 Astoria Street, Sylmar, CA 91342",34.3053594,-118.4462507,818.890.9421,12/12/15,,Saturday,9:00:00 AM,,,12:00:00 PM,,1:00:00 PM,
M.E.N.D./St. Didacus Church,14337 Astoria Street,Sylmar,91342,"14337 Astoria Street, Sylmar, CA 91342",34.3053594,-118.4462507,818.890.9421,12/26/15,,Saturday,9:00:00 AM,,,12:00:00 PM,,12:00:00 PM,
First Church of the Nazarene-Altadena,9 W. Mendocino Street,Altadena,91001,"9 W. Mendocino Street, Altadena, CA 91001",34.1915246,-118.1491785,626-798-2361,,1st & 3rd,Thursday,,,2:00:00 PM,4:00:00 PM,,3:00:00 PM,
JFS/SOVA Community Food & Resource Program,8846 W. Pico Boulevard,Los Angeles,90035,"8846 W. Pico Boulevard, Los Angeles, CA 90035",34.0547447,-118.3848578,818.988.7682,,,Wednesday,10:00:00 AM,,,1:30:00 PM,,12:00:00 PM,
JFS/SOVA Community Food & Resource Program,8846 W. Pico Boulevard,Los Angeles,90035,"8846 W. Pico Boulevard, Los Angeles, CA 90035",34.0547447,-118.3848578,818.988.7682,,,Thursday,10:00:00 AM,,,1:30:00 PM,,12:00:00 PM,
JFS/SOVA Community Food & Resource Program,1140 N. La Brea Avenue,West Hollywood,90038,"1140 N. La Brea Avenue, West Hollywood, CA 90038",34.0920028,-118.3437977,818.988.7682,,,Sunday,9:00:00 AM,,,12:00:00 PM,,3:00:00 PM,
JFS/SOVA Community Food & Resource Program,1140 N. La Brea Avenue,West Hollywood,90038,"1140 N. La Brea Avenue, West Hollywood, CA 90038",34.0920028,-118.3437977,818.988.7682,,,Monday,10:00:00 AM,,,1:30:00 PM,,,
JFS/SOVA Community Food & Resource Program,1140 N. La Brea Avenue,West Hollywood,90038,"1140 N. La Brea Avenue, West Hollywood, CA 90038",34.0920028,-118.3437977,818.988.7682,,,Tuesday,10:00:00 AM,,,1:30:00 PM,,,
JFS/SOVA Community Food & Resource Program,1140 N. La Brea Avenue,West Hollywood,90038,"1140 N. La Brea Avenue, West Hollywood, CA 90038",34.0920028,-118.3437977,818.988.7682,,,Wednesday,10:00:00 AM,,,1:30:00 PM,,,
Los Angeles Housing Partnership,1229 N. Bronson Avenue,Los Angeles,90038,"1229 N. Bronson Avenue, Los Angeles, CA 90038",34.093566,-118.318296,(213) 629-9172,,3rd,Friday,,,3:30:00 PM,4:30:00 PM,,2:30:00 PM,
Los Angeles Housing Partnership,504 N. Berendo Street,Los Angeles,90004,"504 N. Berendo Street, Los Angeles, CA 90004",34.079327,-118.2937058,213.629.9172,,1st,Friday,,,3:30:00 PM,4:30:00 PM,,12:00:00 PM,
International Families Association,820 E. Maple Street,Glendale,91205,"820 E. Maple Street, Glendale, CA 91205",34.1389881,-118.2447386,818.770.0779,,,Wednesday,,,3:30:00 PM,6:30:00 PM,,12:00:00 PM,
C.A.R.E. Heglis,1633 N. Hacienda Boulevard,La Puente,91744,"1633 N. Hacienda Boulevard, La Puente, CA 91744",34.0498143,-117.9467971,626.715.5653,,3rd,Friday,9:30:00 AM,11:30:00 AM,,,,12:00:00 PM,
Cory's Kitchen-El Sereno,4810 Huntington Drive South,Los Angeles,90032,"4810 Huntington Drive South, Los Angeles, CA 90032",34.0851253,-118.1796924,323.972.1330,,,Monday,,,4:30:00 PM,6:30:00 PM,,12:00:00 PM,
Corys Kitchen-New Beginnings,"13020 Francisquito Avenue, Suite 10",Baldwin Park,91706,"13020 Francisquito Avenue, Suite 10, Baldwin Park, CA 91706",34.0791001,-117.9893116,626.305.0392,,,Friday,,,5:00:00 PM,7:00:00 PM,,4:00:00 PM,
Cory's Kitchen-Calvary Chapel Pico Rivera,8110 Paramount Boulevard,Pico Rivera,90660,"8110 Paramount Boulevard, Pico Rivera, CA 90660",33.969865,-118.1127636,626-622-9202,,2nd & 4th,Thursday,,,6:00:00 PM,7:30:00 PM,,1:30:00 PM,
Cory's Kitchen-Faith Center Ministries,20470 # A Yellowbrick Road,Walnut,91789,"20470 # A Yellowbrick Road, Walnut, CA 91789",33.999464,-117.8575384,626-825-9441,,,Wednesday,,,4:00:00 PM,6:00:00 PM,,1:30:00 PM,
Corys Kitchen-Iglesia Torre De Alabanza,822 Bradbourne Ave.,Duarte,91010,"822 Bradbourne Ave., Duarte, CA 91010",34.1422404,-117.9590196,626.960.4639,,1st & 3rd,Sunday,,,5:00:00 PM,7:00:00 PM,,12:00:00 PM,
Sowing Seeds for Life,305 E. Arrow Hwy,Pomona,91767,"305 E. Arrow Hwy, Pomona, CA 91767",34.0904945,-117.7455768,909.392.5777,,2nd,Saturday,11:00:00 AM,,,1:00:00 PM,,1:30:00 PM,
Rock Solid Christian Assembly,275 West 1st Street,San Pedro,90731,"275 West 1st Street, San Pedro, CA 90731",33.7430829,-118.2830629,310.832.2788,,2nd & 4th,Saturday,10:30:00 AM,11:30:00 AM,,,,1:30:00 PM,
East LA Community Corporation,611 S. Lorena Street,Los Angeles,90033,"611 S. Lorena Street, Los Angeles, CA 90033",34.030634,-118.199474,323.269.4214,,3rd,Friday,9:00:00 AM,11:00:00 AM,,,,1:30:00 PM,
S.A. Pearblossom United Methodist,34143 126th Street East,Pearblossom,93553,"34143 126th Street East, Pearblossom, CA 93553",34.505958,-117.905785,661.839.6123,,3rd,Monday,9:00:00 AM,11:00:00 AM,,,,4:30:00 PM,
S.A. Penney Lynn Wind,8300 Pearblossom Hwy,Littlerock,93543,"8300 Pearblossom Hwy, Littlerock, CA 93543",34.5208321,-117.9811848,661.944.6100,,3rd,Monday,,,12:00:00 PM,2:00:00 PM,,4:30:00 PM,
S.A. Mayflower Gardens,6570 West Avenue L-12,Quartz Hill,93536,"6570 West Avenue L-12, Quartz Hill, CA 93536",34.6601575,-118.2455465,661.943.3228,,2nd,Tuesday,9:00:00 AM,11:00:00 AM,,,,6:30:00 PM,
S.A. Friendly Village Mobile Park,1301 east Ave. I,Lancaster,93535,"1301 east Ave. I, Lancaster, CA 93535",34.7088457,-118.1055901,661.946.6267,,4th,Monday,9:00:00 AM,11:00:00 AM,,,,,
S.A. Mountain View Mobile,3255 E. Ave R,Palmdale,93550,"3255 E. Ave R, Palmdale, CA 93550",34.5732114,-118.0702161,661.947.4700,,2nd,Tuesday,,,12:00:00 PM,2:00:00 PM,,6:30:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,,,Monday,9:00:00 AM,,,12:00:00 PM,,7:00:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,,,Tuesday,9:00:00 AM,,,12:00:00 PM,,7:30:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,,,Friday,9:00:00 AM,,,12:00:00 PM,,6:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,,,Monday,9:00:00 AM,,,3:00:00 PM,,7:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,,,Tuesday,9:00:00 AM,,,12:00:00 PM,,1:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,,,Wednesday,9:00:00 AM,,,12:00:00 PM,,,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,,,Thursday,9:00:00 AM,,,12:00:00 PM,,,
S.A. Pearblossom United Methodist,34143 126th Street East,Pearblossom,93553,"34143 126th Street East, Pearblossom, CA 93553",34.505958,-117.905785,661.839.6123,pearblossomumc@gmail.com,Pr. Glenn Hoskin,,3rd,Monday,9:00:00 AM,11:00:00 AM,,,
S.A. Penney Lynn Wind,8300 Pearblossom Hwy,Littlerock,93543,"8300 Pearblossom Hwy, Littlerock, CA 93543",34.5208321,-117.9811848,661.944.6100,penneylynncv@yahoo.com,Penney Lynn Gertz,,3rd,Monday,,,12:00:00 PM,2:00:00 PM,
S.A. Mayflower Gardens,6570 West Avenue L-12,Quartz Hill,93536,"6570 West Avenue L-12, Quartz Hill, CA 93536",34.6601575,-118.2455465,661.943.3228,,Delores Peters,,2nd,Tuesday,9:00:00 AM,11:00:00 AM,,,
S.A. Friendly Village Mobile Park,1301 east Ave. I,Lancaster,93535,"1301 east Ave. I, Lancaster, CA 93535",34.7088457,-118.1055901,661.946.6267,leonardo.faria@usw.salvationarmy.org,Karla Aceitino,,4th,Monday,9:00:00 AM,11:00:00 AM,,,
S.A. Mountain View Mobile,3255 E. Ave R,Palmdale,93550,"3255 E. Ave R, Palmdale, CA 93550",34.5732114,-118.0702161,661.947.4700,,Ree Cobbs,,2nd,Tuesday,,,12:00:00 PM,2:00:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,thebiblet@yahoo.com,Michael Hughes/ Rico Arroyo,,,Monday,9:00:00 AM,,,12:00:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,thebiblet@yahoo.com,Michael Hughes/ Rico Arroyo,,,Tuesday,9:00:00 AM,,,12:00:00 PM,
The Bible Tabernacle (Venice),1761 Washington Way,Venice,90291,"1761 Washington Way, Venice, CA 90291",33.9879629,-118.4626745,310.821.6116,thebiblet@yahoo.com,Michael Hughes/ Rico Arroyo,,,Friday,9:00:00 AM,,,12:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,bhackman@ccharities.org,Bruce Hackman,,,Monday,9:00:00 AM,,,3:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,bhackman@ccharities.org,Bruce Hackman,,,Tuesday,9:00:00 AM,,,12:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,bhackman@ccharities.org,Bruce Hackman,,,Wednesday,9:00:00 AM,,,12:00:00 PM,
"Catholic Charities of Los Angeles, Inc.",5014 Passons Blvd,Pico Rivera,90660,"5014 Passons Blvd, Pico Rivera, CA 90660",33.9980359,-118.0777582,562.949.0937,bhackman@ccharities.org,Bruce Hackman,,,Thursday,9:00:00 AM,,,12:00:00 PM,
